open (EUR),high (EUR),low (EUR),close (EUR),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD),Date
4.9667596,4.970438,4.7782416,4.8297392,5.401,5.405,5.196,5.252,2.31458138e6,2.31458138e6,2023-05-24
4.8849152,5.01182,4.864684,4.9667596,5.312,5.45,5.29,5.401,1.7611344e6,1.7611344e6,2023-05-23
4.8490508,4.9079052,4.8039904,4.8839956,5.273,5.337,5.224,5.311,1.71660763e6,1.71660763e6,2023-05-22
4.9741164,4.9961868,4.8205432,4.8490508,5.409,5.433,5.242,5.273,1.55487525e6,1.55487525e6,2023-05-21
4.9400912,5.0081416,4.9005484,4.9741164,5.372,5.446,5.329,5.409,1.50615133e6,1.50615133e6,2023-05-20
4.9088248,4.9594028,4.8858348,4.9400912,5.338,5.393,5.313,5.372,1.83242271e6,1.83242271e6,2023-05-19
4.9869908,5.0274532,4.8242216,4.9088248,5.423,5.467,5.246,5.338,2.88548535e6,2.88548535e6,2023-05-18
4.8711212,5.002624,4.8012316,4.9860712,5.297,5.44,5.221,5.422,2.84318606e6,2.84318606e6,2023-05-17
4.8858348,4.9079052,4.8113472,4.8702016,5.313,5.337,5.232,5.296,1.82792088e6,1.82792088e6,2023-05-16
4.9189404,4.9943476,4.8435332,4.8858348,5.349,5.431,5.267,5.313,2.10963337e6,2.10963337e6,2023-05-15
4.9171012,5.0099808,4.883076,4.9171012,5.347,5.448,5.31,5.347,1.41434784e6,1.41434784e6,2023-05-14
4.9125032,4.9621616,4.8858348,4.9161816,5.342,5.396,5.313,5.346,1.36226501e6,1.36226501e6,2023-05-13
4.8536488,4.91986,4.7055932,4.9125032,5.278,5.35,5.117,5.342,2.84497082e6,2.84497082e6,2023-05-12
5.0237748,5.030212,4.763528,4.8536488,5.463,5.47,5.18,5.278,2.73293039e6,2.73293039e6,2023-05-11
4.8959504,5.0789508,4.7901964,5.0237748,5.324,5.523,5.209,5.463,3.98070956e6,3.98070956e6,2023-05-10
